route,resolution,family,group,name,jp,ko,aliases,state,state_variant,component_index,artwork_rect,artwork_size,artwork_bc_block_rect,processing_rect,processing_size,atlas_clip_rect,boundary_clipped,bc_block_rect,bc_pixel_rect,rect_provenance
common_high_standard,high,standard,12,accept,承諾,수락,"[""승낙""]",2,,73,"[3392,1182,3752,1340]","[360,158]","[848,295,938,335]","[3384,1177,3760,1345]","[376,168]","[3384,1177,3760,1345]",False,"[846,294,940,337]","[3384,1176,3760,1348]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,12,accept,承諾,수락,"[""승낙""]",3,,74,"[8,1342,368,1500]","[360,158]","[2,335,92,375]","[0,1337,376,1505]","[376,168]","[0,1337,376,1505]",False,"[0,334,94,377]","[0,1336,376,1508]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,12,accept,承諾,수락,"[""승낙""]",4,,75,"[384,1342,744,1500]","[360,158]","[96,335,186,375]","[376,1337,752,1505]","[376,168]","[376,1337,752,1505]",False,"[94,334,188,377]","[376,1336,752,1508]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,12,accept,承諾,수락,"[""승낙""]",5,,76,"[760,1342,1120,1500]","[360,158]","[190,335,280,375]","[752,1337,1128,1505]","[376,168]","[752,1337,1128,1505]",False,"[188,334,282,377]","[752,1336,1128,1508]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,12,accept,承諾,수락,"[""승낙""]",6,,77,"[1136,1350,1496,1508]","[360,158]","[284,337,374,377]","[1128,1345,1504,1513]","[376,168]","[1128,1345,1504,1513]",False,"[282,336,376,379]","[1128,1344,1504,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],1,,78,"[1512,1350,1872,1508]","[360,158]","[378,337,468,377]","[1504,1345,1880,1513]","[376,168]","[1504,1345,1880,1513]",False,"[376,336,470,379]","[1504,1344,1880,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],2,,79,"[1888,1350,2248,1508]","[360,158]","[472,337,562,377]","[1880,1345,2256,1513]","[376,168]","[1880,1345,2256,1513]",False,"[470,336,564,379]","[1880,1344,2256,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],3,,80,"[2264,1350,2624,1508]","[360,158]","[566,337,656,377]","[2256,1345,2632,1513]","[376,168]","[2256,1345,2632,1513]",False,"[564,336,658,379]","[2256,1344,2632,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],4,,81,"[2640,1350,3000,1508]","[360,158]","[660,337,750,377]","[2632,1345,3008,1513]","[376,168]","[2632,1345,3008,1513]",False,"[658,336,752,379]","[2632,1344,3008,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],5,,82,"[3016,1350,3376,1508]","[360,158]","[754,337,844,377]","[3008,1345,3384,1513]","[376,168]","[3008,1345,3384,1513]",False,"[752,336,846,379]","[3008,1344,3384,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,13,dispose,処断,처단,[],6,,83,"[3392,1350,3752,1508]","[360,158]","[848,337,938,377]","[3384,1345,3760,1513]","[376,168]","[3384,1345,3760,1513]",False,"[846,336,940,379]","[3384,1344,3760,1516]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],1,,84,"[8,1510,368,1668]","[360,158]","[2,377,92,417]","[0,1505,376,1673]","[376,168]","[0,1505,376,1673]",False,"[0,376,94,419]","[0,1504,376,1676]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],2,,85,"[384,1510,744,1668]","[360,158]","[96,377,186,417]","[376,1505,752,1673]","[376,168]","[376,1505,752,1673]",False,"[94,376,188,419]","[376,1504,752,1676]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],3,,86,"[760,1510,1120,1668]","[360,158]","[190,377,280,417]","[752,1505,1128,1673]","[376,168]","[752,1505,1128,1673]",False,"[188,376,282,419]","[752,1504,1128,1676]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],4,,87,"[1136,1518,1496,1676]","[360,158]","[284,379,374,419]","[1128,1513,1504,1681]","[376,168]","[1128,1513,1504,1681]",False,"[282,378,376,421]","[1128,1512,1504,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],5,,88,"[1512,1518,1872,1676]","[360,158]","[378,379,468,419]","[1504,1513,1880,1681]","[376,168]","[1504,1513,1880,1681]",False,"[376,378,470,421]","[1504,1512,1880,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,14,skip,スキップ,건너뛰기,[],6,,89,"[1888,1518,2248,1676]","[360,158]","[472,379,562,419]","[1880,1513,2256,1681]","[376,168]","[1880,1513,2256,1681]",False,"[470,378,564,421]","[1880,1512,2256,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",1,,90,"[2264,1518,2624,1676]","[360,158]","[566,379,656,419]","[2256,1513,2632,1681]","[376,168]","[2256,1513,2632,1681]",False,"[564,378,658,421]","[2256,1512,2632,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",2,,91,"[2640,1518,3000,1676]","[360,158]","[660,379,750,419]","[2632,1513,3008,1681]","[376,168]","[2632,1513,3008,1681]",False,"[658,378,752,421]","[2632,1512,3008,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",3,,92,"[3016,1518,3376,1676]","[360,158]","[754,379,844,419]","[3008,1513,3384,1681]","[376,168]","[3008,1513,3384,1681]",False,"[752,378,846,421]","[3008,1512,3384,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",4,,93,"[3392,1518,3752,1676]","[360,158]","[848,379,938,419]","[3384,1513,3760,1681]","[376,168]","[3384,1513,3760,1681]",False,"[846,378,940,421]","[3384,1512,3760,1684]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",5,,94,"[8,1678,368,1836]","[360,158]","[2,419,92,459]","[0,1673,376,1841]","[376,168]","[0,1673,376,1841]",False,"[0,418,94,461]","[0,1672,376,1844]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,15,start,開始,시작,"[""개시""]",6,,95,"[384,1678,744,1836]","[360,158]","[96,419,186,459]","[376,1673,752,1841]","[376,168]","[376,1673,752,1841]",False,"[94,418,188,461]","[376,1672,752,1844]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],1,,96,"[760,1678,1120,1836]","[360,158]","[190,419,280,459]","[752,1673,1128,1841]","[376,168]","[752,1673,1128,1841]",False,"[188,418,282,461]","[752,1672,1128,1844]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],2,,97,"[1136,1686,1496,1844]","[360,158]","[284,421,374,461]","[1128,1681,1504,1849]","[376,168]","[1128,1681,1504,1849]",False,"[282,420,376,463]","[1128,1680,1504,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],3,,98,"[1512,1686,1872,1844]","[360,158]","[378,421,468,461]","[1504,1681,1880,1849]","[376,168]","[1504,1681,1880,1849]",False,"[376,420,470,463]","[1504,1680,1880,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],4,,99,"[1888,1686,2248,1844]","[360,158]","[472,421,562,461]","[1880,1681,2256,1849]","[376,168]","[1880,1681,2256,1849]",False,"[470,420,564,463]","[1880,1680,2256,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],5,,100,"[2264,1686,2624,1844]","[360,158]","[566,421,656,461]","[2256,1681,2632,1849]","[376,168]","[2256,1681,2632,1849]",False,"[564,420,658,463]","[2256,1680,2632,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,16,recruit,登用,등용,[],6,,101,"[2640,1686,3000,1844]","[360,158]","[660,421,750,461]","[2632,1681,3008,1849]","[376,168]","[2632,1681,3008,1849]",False,"[658,420,752,463]","[2632,1680,3008,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],1,,102,"[3016,1686,3376,1844]","[360,158]","[754,421,844,461]","[3008,1681,3384,1849]","[376,168]","[3008,1681,3384,1849]",False,"[752,420,846,463]","[3008,1680,3384,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],2,,103,"[3392,1686,3752,1844]","[360,158]","[848,421,938,461]","[3384,1681,3760,1849]","[376,168]","[3384,1681,3760,1849]",False,"[846,420,940,463]","[3384,1680,3760,1852]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],3,,104,"[8,1846,368,2004]","[360,158]","[2,461,92,501]","[0,1841,376,2009]","[376,168]","[0,1841,376,2009]",False,"[0,460,94,503]","[0,1840,376,2012]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],4,,105,"[384,1846,744,2004]","[360,158]","[96,461,186,501]","[376,1841,752,2009]","[376,168]","[376,1841,752,2009]",False,"[94,460,188,503]","[376,1840,752,2012]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],5,,106,"[760,1846,1120,2004]","[360,158]","[190,461,280,501]","[752,1841,1128,2009]","[376,168]","[752,1841,1128,2009]",False,"[188,460,282,503]","[752,1840,1128,2012]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,17,warrior,武将,무장,[],6,,107,"[1136,1854,1496,2012]","[360,158]","[284,463,374,503]","[1128,1849,1504,2017]","[376,168]","[1128,1849,1504,2017]",False,"[282,462,376,505]","[1128,1848,1504,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],1,,108,"[1512,1854,1872,2012]","[360,158]","[378,463,468,503]","[1504,1849,1880,2017]","[376,168]","[1504,1849,1880,2017]",False,"[376,462,470,505]","[1504,1848,1880,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],2,,109,"[1888,1854,2248,2012]","[360,158]","[472,463,562,503]","[1880,1849,2256,2017]","[376,168]","[1880,1849,2256,2017]",False,"[470,462,564,505]","[1880,1848,2256,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],3,,110,"[2264,1854,2624,2012]","[360,158]","[566,463,656,503]","[2256,1849,2632,2017]","[376,168]","[2256,1849,2632,2017]",False,"[564,462,658,505]","[2256,1848,2632,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],4,,111,"[2640,1854,3000,2012]","[360,158]","[660,463,750,503]","[2632,1849,3008,2017]","[376,168]","[2632,1849,3008,2017]",False,"[658,462,752,505]","[2632,1848,3008,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],5,,112,"[3016,1854,3376,2012]","[360,158]","[754,463,844,503]","[3008,1849,3384,2017]","[376,168]","[3008,1849,3384,2017]",False,"[752,462,846,505]","[3008,1848,3384,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,18,yes,はい,예,[],6,,113,"[3392,1854,3752,2012]","[360,158]","[848,463,938,503]","[3384,1849,3760,2017]","[376,168]","[3384,1849,3760,2017]",False,"[846,462,940,505]","[3384,1848,3760,2020]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],1,,114,"[8,2014,368,2172]","[360,158]","[2,503,92,543]","[0,2009,376,2177]","[376,168]","[0,2009,376,2177]",False,"[0,502,94,545]","[0,2008,376,2180]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],2,,115,"[384,2014,744,2172]","[360,158]","[96,503,186,543]","[376,2009,752,2177]","[376,168]","[376,2009,752,2177]",False,"[94,502,188,545]","[376,2008,752,2180]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],3,,116,"[760,2014,1120,2172]","[360,158]","[190,503,280,543]","[752,2009,1128,2177]","[376,168]","[752,2009,1128,2177]",False,"[188,502,282,545]","[752,2008,1128,2180]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],4,,117,"[1136,2022,1496,2180]","[360,158]","[284,505,374,545]","[1128,2017,1504,2185]","[376,168]","[1128,2017,1504,2185]",False,"[282,504,376,547]","[1128,2016,1504,2188]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],5,,118,"[1512,2022,1872,2180]","[360,158]","[378,505,468,545]","[1504,2017,1880,2185]","[376,168]","[1504,2017,1880,2185]",False,"[376,504,470,547]","[1504,2016,1880,2188]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_standard,high,standard,19,next,次へ,다음,[],6,,119,"[1888,2022,2248,2180]","[360,158]","[472,505,562,545]","[1880,2017,2256,2185]","[376,168]","[1880,2017,2256,2185]",False,"[470,504,564,547]","[1880,2016,2256,2188]",detected_stock_alpha_component_in_verified_six_state_pack_order
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],1,,0,"[10,7,514,157]","[504,150]","[2,1,129,40]","[8,5,516,159]","[508,154]","[8,5,516,159]",False,"[2,1,129,40]","[8,4,516,160]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],2,,1,"[535,7,1026,151]","[491,144]","[133,1,257,38]","[534,6,1027,152]","[493,146]","[534,6,1027,152]",False,"[133,1,257,38]","[532,4,1028,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],3,,2,"[1055,7,1546,151]","[491,144]","[263,1,387,38]","[1054,6,1547,152]","[493,146]","[1054,6,1547,152]",False,"[263,1,387,38]","[1052,4,1548,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],4,,3,"[1575,7,2066,151]","[491,144]","[393,1,517,38]","[1574,6,2067,152]","[493,146]","[1574,6,2067,152]",False,"[393,1,517,38]","[1572,4,2068,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],5,,4,"[2095,7,2586,151]","[491,144]","[523,1,647,38]","[2094,6,2587,152]","[493,146]","[2094,6,2587,152]",False,"[523,1,647,38]","[2092,4,2588,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],6,,5,"[2615,7,3106,151]","[491,144]","[653,1,777,38]","[2614,6,3107,152]","[493,146]","[2614,6,3107,152]",False,"[653,1,777,38]","[2612,4,3108,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
common_high_battle,high,battle_start,0,battle_start,開戦,개전,[],7,,6,"[3135,7,3626,151]","[491,144]","[783,1,907,38]","[3134,6,3627,152]","[493,146]","[3134,6,3627,152]",False,"[783,1,907,38]","[3132,4,3628,152]",detected_stock_alpha_component_and_issue117_native_rect_cross_check
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],1,white,,"[1214,101,1394,180]","[180,79]","[303,25,349,45]","[1208,96,1400,184]","[192,88]","[1208,96,1400,184]",False,"[302,24,350,46]","[1208,96,1400,184]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],2,cyan,,"[1406,101,1586,180]","[180,79]","[351,25,397,45]","[1400,96,1592,184]","[192,88]","[1400,96,1592,184]",False,"[350,24,398,46]","[1400,96,1592,184]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],3,blue,,"[1598,101,1778,180]","[180,79]","[399,25,445,45]","[1592,96,1784,184]","[192,88]","[1592,96,1784,184]",False,"[398,24,446,46]","[1592,96,1784,184]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],4,disabled,,"[1790,101,1970,180]","[180,79]","[447,25,493,45]","[1784,96,1976,184]","[192,88]","[1784,96,1976,184]",False,"[446,24,494,46]","[1784,96,1976,184]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],5,cyan_alt,,"[6,165,186,244]","[180,79]","[1,41,47,61]","[0,160,192,248]","[192,88]","[0,160,192,248]",False,"[0,40,48,62]","[0,160,192,248]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_low_approve_all,low,approve_all,0,approve_all,全承認,전체승인,[],6,disabled_alt,,"[198,165,378,244]","[180,79]","[49,41,95,61]","[192,160,384,248]","[192,88]","[192,160,384,248]",False,"[48,40,96,62]","[192,160,384,248]",independently_detected_native_low_bc7_cells_cross_locale_verified
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],1,white,,"[2416,190,2776,348]","[360,158]","[604,47,694,87]","[2412,188,2780,348]","[368,160]","[2412,188,2780,348]",False,"[603,47,695,87]","[2412,188,2780,348]",verified_native_high_bc7_cells_cross_locale
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],2,cyan,,"[2792,190,3152,348]","[360,158]","[698,47,788,87]","[2788,188,3156,348]","[368,160]","[2788,188,3156,348]",False,"[697,47,789,87]","[2788,188,3156,348]",verified_native_high_bc7_cells_cross_locale
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],3,blue,,"[3168,190,3528,348]","[360,158]","[792,47,882,87]","[3164,188,3532,348]","[368,160]","[3164,188,3532,348]",False,"[791,47,883,87]","[3164,188,3532,348]",verified_native_high_bc7_cells_cross_locale
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],4,disabled,,"[3544,190,3904,348]","[360,158]","[886,47,976,87]","[3540,188,3908,348]","[368,160]","[3540,188,3908,348]",False,"[885,47,977,87]","[3540,188,3908,348]",verified_native_high_bc7_cells_cross_locale
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],5,cyan_alt,,"[8,310,368,468]","[360,158]","[2,77,92,117]","[4,308,372,468]","[368,160]","[4,308,372,468]",False,"[1,77,93,117]","[4,308,372,468]",verified_native_high_bc7_cells_cross_locale
pk_high_approve_all,high,approve_all,0,approve_all,全承認,전체승인,[],6,disabled_alt,,"[384,310,744,468]","[360,158]","[96,77,186,117]","[380,308,748,468]","[368,160]","[380,308,748,468]",False,"[95,77,187,117]","[380,308,748,468]",verified_native_high_bc7_cells_cross_locale
