route,edition,resolution,scale,family,group,name,jp,ko,state,metadata_record,source_component,target_component,target_over_source_width,target_over_source_height,component_center_shift,full_sprite_deviation,full_sprite_outlier_5pct,body_proxy_source_size,body_proxy_target_size,body_proxy_target_over_source_width,body_proxy_target_over_source_height,body_proxy_deviation,body_proxy_outlier_5pct,label_proxy_source_size,label_proxy_target_size,label_proxy_target_over_source_width,label_proxy_target_over_source_height,label_proxy_deviation,label_proxy_outlier_10pct
base_high,base,high,2,base_detail,2,fief,知行,지행,5,34,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21131,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[24,133,176,186]}","{""bbox"":[26,20,175,177],""size"":[149,157],""center"":[100.5,98.5],""pixels"":16728,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,20,175,133],""label_band_proxy_bbox"":[40,133,162,177]}",0.908537,0.934524,"[0.5,-3.5]",0.091463,True,"[164,115]","[149,113]",0.908537,0.982609,0.091463,True,"[152,53]","[122,44]",0.802632,0.830189,0.197368,True
base_high,base,high,2,base_detail,2,fief,知行,지행,6,35,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21131,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[24,133,176,186]}","{""bbox"":[26,20,174,175],""size"":[148,155],""center"":[100.0,97.5],""pixels"":16412,""component_count"":6,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,20,174,133],""label_band_proxy_bbox"":[39,133,161,175]}",0.902439,0.922619,"[0.0,-4.5]",0.097561,True,"[164,115]","[148,113]",0.902439,0.982609,0.097561,True,"[152,53]","[122,42]",0.802632,0.792453,0.207547,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,1,36,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,175,176],""size"":[149,157],""center"":[100.5,97.5],""pixels"":16685,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,175,133],""label_band_proxy_bbox"":[40,133,161,176]}",0.908537,0.934524,"[0.5,-4.5]",0.091463,True,"[164,115]","[149,114]",0.908537,0.991304,0.091463,True,"[154,53]","[121,43]",0.785714,0.811321,0.214286,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,2,37,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,174,177],""size"":[148,158],""center"":[100.0,98.0],""pixels"":16701,""component_count"":4,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,174,133],""label_band_proxy_bbox"":[39,133,160,177]}",0.902439,0.940476,"[0.0,-4.0]",0.097561,True,"[164,115]","[148,114]",0.902439,0.991304,0.097561,True,"[154,53]","[121,44]",0.785714,0.830189,0.214286,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,3,38,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,173,177],""size"":[147,158],""center"":[99.5,98.0],""pixels"":16637,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,173,133],""label_band_proxy_bbox"":[39,133,160,177]}",0.896341,0.940476,"[-0.5,-4.0]",0.103659,True,"[164,115]","[147,114]",0.896341,0.991304,0.103659,True,"[154,53]","[121,44]",0.785714,0.830189,0.214286,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,4,39,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,175,176],""size"":[149,157],""center"":[100.5,97.5],""pixels"":16714,""component_count"":6,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,175,133],""label_band_proxy_bbox"":[39,133,162,176]}",0.908537,0.934524,"[0.5,-4.5]",0.091463,True,"[164,115]","[149,114]",0.908537,0.991304,0.091463,True,"[154,53]","[123,43]",0.798701,0.811321,0.201299,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,5,40,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,174,177],""size"":[148,158],""center"":[100.0,98.0],""pixels"":16694,""component_count"":4,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,174,133],""label_band_proxy_bbox"":[39,133,160,177]}",0.902439,0.940476,"[0.0,-4.0]",0.097561,True,"[164,115]","[148,114]",0.902439,0.991304,0.097561,True,"[154,53]","[121,44]",0.785714,0.830189,0.214286,True
base_high,base,high,2,base_detail,3,magistrate,代官,대관,6,41,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21209,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,19,174,176],""size"":[148,157],""center"":[100.0,97.5],""pixels"":16561,""component_count"":6,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,19,174,133],""label_band_proxy_bbox"":[39,133,160,176]}",0.902439,0.934524,"[0.0,-4.5]",0.097561,True,"[164,115]","[148,114]",0.902439,0.991304,0.097561,True,"[154,53]","[121,43]",0.785714,0.811321,0.214286,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,1,42,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,21,175,176],""size"":[150,155],""center"":[100.0,98.5],""pixels"":17759,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,21,175,133],""label_band_proxy_bbox"":[36,133,164,176]}",0.914634,0.922619,"[0.0,-3.5]",0.085366,True,"[164,115]","[150,112]",0.914634,0.973913,0.085366,True,"[154,53]","[128,43]",0.831169,0.811321,0.188679,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,2,43,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,20,176,179],""size"":[151,159],""center"":[100.5,99.5],""pixels"":18365,""component_count"":4,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,20,176,133],""label_band_proxy_bbox"":[35,133,166,179]}",0.920732,0.946429,"[0.5,-2.5]",0.079268,True,"[164,115]","[151,113]",0.920732,0.982609,0.079268,True,"[154,53]","[131,46]",0.850649,0.867925,0.149351,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,3,44,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,19,175,179],""size"":[150,160],""center"":[100.0,99.0],""pixels"":18444,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,19,175,133],""label_band_proxy_bbox"":[35,133,165,179]}",0.914634,0.952381,"[0.0,-3.0]",0.085366,True,"[164,115]","[150,114]",0.914634,0.991304,0.085366,True,"[154,53]","[130,46]",0.844156,0.867925,0.155844,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,4,45,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[24,20,175,177],""size"":[151,157],""center"":[99.5,98.5],""pixels"":18141,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[24,20,175,133],""label_band_proxy_bbox"":[35,133,165,177]}",0.920732,0.934524,"[-0.5,-3.5]",0.079268,True,"[164,115]","[151,113]",0.920732,0.982609,0.079268,True,"[154,53]","[130,44]",0.844156,0.830189,0.169811,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,5,46,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,20,175,179],""size"":[150,159],""center"":[100.0,99.5],""pixels"":18220,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,20,175,133],""label_band_proxy_bbox"":[36,133,165,179]}",0.914634,0.946429,"[0.0,-2.5]",0.085366,True,"[164,115]","[150,113]",0.914634,0.982609,0.085366,True,"[154,53]","[129,46]",0.837662,0.867925,0.162338,True
base_high,base,high,2,base_detail,4,county_develop,郡開発,군개발,6,47,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":22406,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,20,175,177],""size"":[150,157],""center"":[100.0,98.5],""pixels"":18063,""component_count"":5,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,20,175,133],""label_band_proxy_bbox"":[35,133,165,177]}",0.914634,0.934524,"[0.0,-3.5]",0.085366,True,"[164,115]","[150,113]",0.914634,0.982609,0.085366,True,"[154,53]","[130,44]",0.844156,0.830189,0.169811,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,1,48,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[20,21,183,175],""size"":[163,154],""center"":[101.5,98.0],""pixels"":18596,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,21,176,133],""label_band_proxy_bbox"":[20,133,183,175]}",0.862434,0.916667,"[2.0,-4.0]",0.137566,True,"[181,115]","[149,112]",0.823204,0.973913,0.176796,True,"[189,53]","[163,42]",0.862434,0.792453,0.207547,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,2,49,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[18,21,184,177],""size"":[166,156],""center"":[101.0,99.0],""pixels"":18749,""component_count"":9,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,21,175,133],""label_band_proxy_bbox"":[18,133,184,177]}",0.878307,0.928571,"[1.5,-3.0]",0.121693,True,"[181,115]","[148,112]",0.81768,0.973913,0.18232,True,"[189,53]","[166,44]",0.878307,0.830189,0.169811,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,3,50,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[18,21,183,176],""size"":[165,155],""center"":[100.5,98.5],""pixels"":18632,""component_count"":8,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,21,174,133],""label_band_proxy_bbox"":[18,133,183,176]}",0.873016,0.922619,"[1.0,-3.5]",0.126984,True,"[181,115]","[148,112]",0.81768,0.973913,0.18232,True,"[189,53]","[165,43]",0.873016,0.811321,0.188679,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,4,51,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[18,21,179,175],""size"":[161,154],""center"":[98.5,98.0],""pixels"":18272,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,21,174,133],""label_band_proxy_bbox"":[18,133,179,175]}",0.851852,0.916667,"[-1.0,-4.0]",0.148148,True,"[181,115]","[148,112]",0.81768,0.973913,0.18232,True,"[189,53]","[161,42]",0.851852,0.792453,0.207547,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,5,52,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[17,20,183,176],""size"":[166,156],""center"":[100.0,98.0],""pixels"":18819,""component_count"":11,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,20,175,133],""label_band_proxy_bbox"":[17,133,183,176]}",0.878307,0.928571,"[0.5,-4.0]",0.121693,True,"[181,115]","[150,113]",0.828729,0.982609,0.171271,True,"[189,53]","[166,43]",0.878307,0.811321,0.188679,True
base_high,base,high,2,base_detail,5,unit_info,部隊情報,부대정보,6,53,"{""bbox"":[5,18,194,186],""size"":[189,168],""center"":[99.5,102.0],""pixels"":24467,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[7,18,188,133],""label_band_proxy_bbox"":[5,133,194,186]}","{""bbox"":[16,20,178,174],""size"":[162,154],""center"":[97.0,97.0],""pixels"":18480,""component_count"":6,""label_band_start_y"":133,""body_band_proxy_bbox"":[24,20,174,133],""label_band_proxy_bbox"":[16,133,178,174]}",0.857143,0.916667,"[-2.5,-5.0]",0.142857,True,"[181,115]","[150,113]",0.828729,0.982609,0.171271,True,"[189,53]","[162,41]",0.857143,0.773585,0.226415,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,1,54,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,26,171,175],""size"":[143,149],""center"":[99.5,100.5],""pixels"":15616,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,26,171,133],""label_band_proxy_bbox"":[39,133,162,175]}",0.871951,0.886905,"[-0.5,-1.5]",0.128049,True,"[164,115]","[143,107]",0.871951,0.930435,0.128049,True,"[154,53]","[123,42]",0.798701,0.792453,0.207547,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,2,55,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,26,172,177],""size"":[144,151],""center"":[100.0,101.5],""pixels"":16047,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,26,172,133],""label_band_proxy_bbox"":[39,133,161,177]}",0.878049,0.89881,"[0.0,-0.5]",0.121951,True,"[164,115]","[144,107]",0.878049,0.930435,0.121951,True,"[154,53]","[122,44]",0.792208,0.830189,0.207792,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,3,56,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,26,173,177],""size"":[147,151],""center"":[99.5,101.5],""pixels"":16280,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,26,173,133],""label_band_proxy_bbox"":[37,133,162,177]}",0.896341,0.89881,"[-0.5,-0.5]",0.103659,True,"[164,115]","[147,107]",0.896341,0.930435,0.103659,True,"[154,53]","[125,44]",0.811688,0.830189,0.188312,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,4,57,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,25,173,176],""size"":[147,151],""center"":[99.5,100.5],""pixels"":16112,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,25,173,133],""label_band_proxy_bbox"":[37,133,162,176]}",0.896341,0.89881,"[-0.5,-1.5]",0.103659,True,"[164,115]","[147,108]",0.896341,0.93913,0.103659,True,"[154,53]","[125,43]",0.811688,0.811321,0.188679,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,5,58,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[28,25,173,177],""size"":[145,152],""center"":[100.5,101.0],""pixels"":16306,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[28,25,173,133],""label_band_proxy_bbox"":[39,133,162,177]}",0.884146,0.904762,"[0.5,-1.0]",0.115854,True,"[164,115]","[145,108]",0.884146,0.93913,0.115854,True,"[154,53]","[123,44]",0.798701,0.830189,0.201299,True
base_high,base,high,2,base_detail,6,sortie,出陣,출진,6,59,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21293,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,25,173,175],""size"":[146,150],""center"":[100.0,100.0],""pixels"":15863,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,25,173,133],""label_band_proxy_bbox"":[38,133,161,175]}",0.890244,0.892857,"[0.0,-2.0]",0.109756,True,"[164,115]","[146,108]",0.890244,0.93913,0.109756,True,"[154,53]","[123,42]",0.798701,0.792453,0.207547,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,1,60,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,25,173,178],""size"":[146,153],""center"":[100.0,101.5],""pixels"":15928,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,25,173,133],""label_band_proxy_bbox"":[38,133,162,178]}",0.890244,0.910714,"[0.0,-0.5]",0.109756,True,"[164,115]","[146,108]",0.890244,0.93913,0.109756,True,"[154,53]","[124,45]",0.805195,0.849057,0.194805,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,2,61,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[27,24,173,179],""size"":[146,155],""center"":[100.0,101.5],""pixels"":16267,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[27,24,173,133],""label_band_proxy_bbox"":[39,133,160,179]}",0.890244,0.922619,"[0.0,-0.5]",0.109756,True,"[164,115]","[146,109]",0.890244,0.947826,0.109756,True,"[154,53]","[121,46]",0.785714,0.867925,0.214286,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,3,62,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,24,175,178],""size"":[150,154],""center"":[100.0,101.0],""pixels"":16069,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,24,175,133],""label_band_proxy_bbox"":[36,133,163,178]}",0.914634,0.916667,"[0.0,-1.0]",0.085366,True,"[164,115]","[150,109]",0.914634,0.947826,0.085366,True,"[154,53]","[127,45]",0.824675,0.849057,0.175325,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,4,63,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[26,24,173,178],""size"":[147,154],""center"":[99.5,101.0],""pixels"":16129,""component_count"":3,""label_band_start_y"":133,""body_band_proxy_bbox"":[26,24,173,133],""label_band_proxy_bbox"":[37,133,161,178]}",0.896341,0.916667,"[-0.5,-1.0]",0.103659,True,"[164,115]","[147,109]",0.896341,0.947826,0.103659,True,"[154,53]","[124,45]",0.805195,0.849057,0.194805,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,5,64,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,20,175,179],""size"":[150,159],""center"":[100.0,99.5],""pixels"":17174,""component_count"":5,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,20,175,133],""label_band_proxy_bbox"":[39,133,161,179]}",0.914634,0.946429,"[0.0,-2.5]",0.085366,True,"[164,115]","[150,113]",0.914634,0.982609,0.085366,True,"[154,53]","[122,46]",0.792208,0.867925,0.207792,True
base_high,base,high,2,base_detail,7,return_castle,帰城,귀성,6,65,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21473,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[25,19,175,177],""size"":[150,158],""center"":[100.0,98.0],""pixels"":16849,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[25,19,175,133],""label_band_proxy_bbox"":[38,133,161,177]}",0.914634,0.940476,"[0.0,-4.0]",0.085366,True,"[164,115]","[150,114]",0.914634,0.991304,0.085366,True,"[154,53]","[123,44]",0.798701,0.830189,0.201299,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,1,66,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[44,40,159,157],""size"":[115,117],""center"":[101.5,98.5],""pixels"":9533,""component_count"":15,""label_band_start_y"":133,""body_band_proxy_bbox"":[44,40,159,133],""label_band_proxy_bbox"":[64,133,139,157]}",0.70122,0.696429,"[1.5,-3.5]",0.303571,True,"[164,115]","[115,93]",0.70122,0.808696,0.29878,True,"[154,53]","[75,24]",0.487013,0.45283,0.54717,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,2,67,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[51,42,163,156],""size"":[112,114],""center"":[107.0,99.0],""pixels"":9030,""component_count"":5,""label_band_start_y"":133,""body_band_proxy_bbox"":[51,42,163,133],""label_band_proxy_bbox"":[71,133,143,156]}",0.682927,0.678571,"[7.0,-3.0]",0.321429,True,"[164,115]","[112,91]",0.682927,0.791304,0.317073,True,"[154,53]","[72,23]",0.467532,0.433962,0.566038,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,3,68,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[50,42,162,156],""size"":[112,114],""center"":[106.0,99.0],""pixels"":9007,""component_count"":11,""label_band_start_y"":133,""body_band_proxy_bbox"":[50,42,162,133],""label_band_proxy_bbox"":[71,133,142,156]}",0.682927,0.678571,"[6.0,-3.0]",0.321429,True,"[164,115]","[112,91]",0.682927,0.791304,0.317073,True,"[154,53]","[71,23]",0.461039,0.433962,0.566038,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,4,69,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[49,42,162,155],""size"":[113,113],""center"":[105.5,98.5],""pixels"":8919,""component_count"":12,""label_band_start_y"":133,""body_band_proxy_bbox"":[49,42,162,133],""label_band_proxy_bbox"":[70,133,142,155]}",0.689024,0.672619,"[5.5,-3.5]",0.327381,True,"[164,115]","[113,91]",0.689024,0.791304,0.310976,True,"[154,53]","[72,22]",0.467532,0.415094,0.584906,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,5,70,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":1,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[46,42,158,156],""size"":[112,114],""center"":[102.0,99.0],""pixels"":8887,""component_count"":9,""label_band_start_y"":133,""body_band_proxy_bbox"":[46,42,158,133],""label_band_proxy_bbox"":[66,133,138,156]}",0.682927,0.678571,"[2.0,-3.0]",0.321429,True,"[164,115]","[112,91]",0.682927,0.791304,0.317073,True,"[154,53]","[72,23]",0.467532,0.433962,0.566038,True
base_high,base,high,2,base_detail,8,enter_castle,入城,입성,6,71,"{""bbox"":[18,18,182,186],""size"":[164,168],""center"":[100.0,102.0],""pixels"":21471,""component_count"":2,""label_band_start_y"":133,""body_band_proxy_bbox"":[18,18,182,133],""label_band_proxy_bbox"":[23,133,177,186]}","{""bbox"":[44,41,158,156],""size"":[114,115],""center"":[101.0,98.5],""pixels"":9182,""component_count"":15,""label_band_start_y"":133,""body_band_proxy_bbox"":[44,41,158,133],""label_band_proxy_bbox"":[63,133,138,156]}",0.695122,0.684524,"[1.0,-3.5]",0.315476,True,"[164,115]","[114,92]",0.695122,0.8,0.304878,True,"[154,53]","[75,23]",0.487013,0.433962,0.566038,True
